epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619922446143,2021-05-01T19.27.26.143,154.363,-61.890,43.598,14.512
1619922446183,2021-05-01T19.27.26.183,154.403,13.415,8.293,1.524
1619922446224,2021-05-01T19.27.26.224,154.444,27.012,-5.000,-7.561
1619922446263,2021-05-01T19.27.26.263,154.483,19.329,-5.366,-10.427
1619922446303,2021-05-01T19.27.26.303,154.523,12.866,-3.720,-10.488
1619922446344,2021-05-01T19.27.26.344,154.564,9.024,-2.134,-9.390
1619922446384,2021-05-01T19.27.26.384,154.604,6.646,-1.463,-7.744
1619922446425,2021-05-01T19.27.26.425,154.645,5.427,-1.524,-6.220
1619922446464,2021-05-01T19.27.26.464,154.684,7.256,-2.012,-5.061
1619922446505,2021-05-01T19.27.26.505,154.725,8.598,-2.317,-3.780
1619922446545,2021-05-01T19.27.26.545,154.765,6.220,-1.707,-2.439
1619922446586,2021-05-01T19.27.26.586,154.806,4.817,-1.159,-2.073
1619922446625,2021-05-01T19.27.26.625,154.845,4.390,0.488,-2.622
1619922446666,2021-05-01T19.27.26.666,154.886,3.720,2.683,-3.476
1619922446706,2021-05-01T19.27.26.706,154.926,4.695,2.378,-4.207
1619922446747,2021-05-01T19.27.26.747,154.967,6.037,1.890,-4.390
1619922446786,2021-05-01T19.27.26.786,155.006,5.183,2.195,-3.963
1619922446827,2021-05-01T19.27.26.827,155.047,3.902,2.561,-3.780
1619922446867,2021-05-01T19.27.26.867,155.087,2.012,3.354,-3.415
1619922446908,2021-05-01T19.27.26.908,155.128,-1.220,2.500,-2.683
1619922446947,2021-05-01T19.27.26.947,155.167,-5.244,1.463,-1.341
1619922446987,2021-05-01T19.27.26.987,155.207,-6.768,2.439,-0.732
1619922447028,2021-05-01T19.27.27.028,155.248,-6.524,4.146,-2.195
1619922447068,2021-05-01T19.27.27.068,155.288,-9.329,4.939,-3.537
1619922447109,2021-05-01T19.27.27.109,155.329,-12.561,5.854,-2.866
1619922447148,2021-05-01T19.27.27.148,155.368,-17.683,7.134,-0.854
1619922447189,2021-05-01T19.27.27.189,155.409,-25.732,8.537,1.951
1619922447229,2021-05-01T19.27.27.229,155.449,-32.988,9.207,4.512
1619922447270,2021-05-01T19.27.27.270,155.490,-38.293,10.427,6.890
1619922447309,2021-05-01T19.27.27.309,155.529,-27.866,7.134,6.159
1619922447350,2021-05-01T19.27.27.350,155.570,37.317,-13.720,0.854
1619922447390,2021-05-01T19.27.27.390,155.610,126.768,-40.061,-1.829
1619922447431,2021-05-01T19.27.27.431,155.651,155.366,-47.256,-3.476
1619922447470,2021-05-01T19.27.27.470,155.690,146.220,-43.598,-7.866
1619922447511,2021-05-01T19.27.27.511,155.731,101.646,-31.220,-9.329
1619922447551,2021-05-01T19.27.27.551,155.771,48.293,-17.134,-8.963
1619922447592,2021-05-01T19.27.27.592,155.812,22.317,-12.073,-10.671
1619922447632,2021-05-01T19.27.27.632,155.852,6.159,-10.427,-9.573
1619922447673,2021-05-01T19.27.27.673,155.893,-6.402,-9.390,-7.317
1619922447712,2021-05-01T19.27.27.712,155.932,-14.451,-7.866,-3.598
1619922447752,2021-05-01T19.27.27.752,155.972,-20.732,-6.646,1.951
1619922447793,2021-05-01T19.27.27.793,156.013,-22.561,-6.341,6.829
1619922447832,2021-05-01T19.27.27.832,156.052,-22.378,-6.098,7.561
1619922447873,2021-05-01T19.27.27.873,156.093,-16.280,-6.890,3.354
1619922447913,2021-05-01T19.27.27.913,156.133,-9.329,-5.244,-2.256
1619922447954,2021-05-01T19.27.27.954,156.174,-0.549,-3.110,-7.134
1619922447993,2021-05-01T19.27.27.993,156.213,9.756,-1.524,-9.634
1619922448034,2021-05-01T19.27.28.034,156.254,14.329,0.427,-10.671
1619922448074,2021-05-01T19.27.28.074,156.294,11.768,2.073,-9.207
1619922448115,2021-05-01T19.27.28.115,156.335,6.585,3.171,-6.280
1619922448155,2021-05-01T19.27.28.155,156.375,1.280,2.256,-3.720
1619922448196,2021-05-01T19.27.28.196,156.416,1.220,-0.122,-1.402
1619922448235,2021-05-01T19.27.28.235,156.455,5.732,-4.207,0.366
1619922448276,2021-05-01T19.27.28.276,156.496,6.463,-5.549,2.378
1619922448316,2021-05-01T19.27.28.316,156.536,3.720,-7.256,4.390
1619922448355,2021-05-01T19.27.28.355,156.575,2.866,-7.195,5.915
1619922448396,2021-05-01T19.27.28.396,156.616,4.085,-6.280,4.329
1619922448436,2021-05-01T19.27.28.436,156.656,4.878,-6.037,1.280
1619922448477,2021-05-01T19.27.28.477,156.697,2.622,-3.963,-1.220
1619922448516,2021-05-01T19.27.28.516,156.736,-0.671,-2.012,-2.683
1619922448557,2021-05-01T19.27.28.557,156.777,-6.402,-0.427,-0.549
1619922448597,2021-05-01T19.27.28.597,156.817,-7.439,-1.341,2.195
1619922448638,2021-05-01T19.27.28.638,156.858,-2.927,-4.329,1.463
1619922448677,2021-05-01T19.27.28.677,156.897,-1.585,-4.695,0.244
1619922448718,2021-05-01T19.27.28.718,156.938,-1.951,-3.293,1.220
1619922448758,2021-05-01T19.27.28.758,156.978,-0.793,-1.524,2.866
1619922448799,2021-05-01T19.27.28.799,157.019,0.305,-0.915,2.561
1619922448839,2021-05-01T19.27.28.839,157.059,-0.549,-0.793,0.671
1619922448880,2021-05-01T19.27.28.880,157.100,-3.354,-0.488,-0.610
1619922448919,2021-05-01T19.27.28.919,157.139,-6.463,-0.061,0.305
1619922448960,2021-05-01T19.27.28.960,157.180,-7.256,-0.610,2.500
1619922449000,2021-05-01T19.27.29.000,157.220,-4.207,-1.829,3.537
1619922449041,2021-05-01T19.27.29.041,157.261,0.671,-1.951,3.232
1619922449080,2021-05-01T19.27.29.080,157.300,4.512,0.305,3.232
1619922449120,2021-05-01T19.27.29.120,157.340,4.695,3.171,2.012
1619922449161,2021-05-01T19.27.29.161,157.381,-0.244,4.512,-2.317
1619922449200,2021-05-01T19.27.29.200,157.420,-5.305,8.598,-11.341
1619922449241,2021-05-01T19.27.29.241,157.461,1.159,14.207,-15.854
1619922449281,2021-05-01T19.27.29.281,157.501,13.659,12.988,-15.854
1619922449322,2021-05-01T19.27.29.322,157.542,24.756,4.695,-54.329
1619922449362,2021-05-01T19.27.29.362,157.582,35.061,7.988,-175.610
1619922449403,2021-05-01T19.27.29.403,157.623,54.817,61.585,-338.841
1619922449442,2021-05-01T19.27.29.442,157.662,73.720,136.951,-424.573
1619922449483,2021-05-01T19.27.29.483,157.703,54.756,161.524,-361.707
1619922449523,2021-05-01T19.27.29.523,157.743,-12.561,109.451,-157.561
1619922449564,2021-05-01T19.27.29.564,157.784,-27.561,41.890,32.683
1619922449603,2021-05-01T19.27.29.603,157.823,1.951,2.988,95.793
1619922449644,2021-05-01T19.27.29.644,157.864,12.134,-11.463,104.512
1619922449684,2021-05-01T19.27.29.684,157.904,-3.415,-38.720,135.732
1619922449723,2021-05-01T19.27.29.723,157.943,-16.220,-62.988,173.171
1619922449764,2021-05-01T19.27.29.764,157.984,-18.293,-64.817,187.805
1619922449804,2021-05-01T19.27.29.804,158.024,-16.159,-57.378,171.524
1619922449845,2021-05-01T19.27.29.845,158.065,-11.768,-42.744,138.110
1619922449884,2021-05-01T19.27.29.884,158.104,1.280,-31.402,96.585
1619922449926,2021-05-01T19.27.29.926,158.146,-1.890,-29.146,71.220
1619922449965,2021-05-01T19.27.29.965,158.185,-5.854,-22.317,59.268
1619922450006,2021-05-01T19.27.30.006,158.226,-10.000,-20.122,53.780
1619922450046,2021-05-01T19.27.30.046,158.266,-12.500,-23.720,46.341
1619922450087,2021-05-01T19.27.30.087,158.307,-13.902,-21.707,39.451
1619922450126,2021-05-01T19.27.30.126,158.346,-15.915,-17.134,34.329
1619922450167,2021-05-01T19.27.30.167,158.387,-15.671,-14.024,26.646
1619922450207,2021-05-01T19.27.30.207,158.427,-9.939,-9.817,20.671
1619922450248,2021-05-01T19.27.30.248,158.468,-5.061,-5.976,15.793
1619922450287,2021-05-01T19.27.30.287,158.507,-2.561,-3.232,10.122
1619922450328,2021-05-01T19.27.30.328,158.548,-1.463,-1.524,7.500
1619922450368,2021-05-01T19.27.30.368,158.588,-1.280,-1.220,8.537
1619922450409,2021-05-01T19.27.30.409,158.629,-1.098,-2.561,13.780
1619922450448,2021-05-01T19.27.30.448,158.668,-2.134,-9.878,28.720
1619922450489,2021-05-01T19.27.30.489,158.709,-7.073,-22.012,49.268
1619922450529,2021-05-01T19.27.30.529,158.749,-19.756,-39.146,65.488
1619922450569,2021-05-01T19.27.30.569,158.789,-43.902,-68.720,72.927
1619922450610,2021-05-01T19.27.30.610,158.830,-71.585,-99.024,66.280
1619922450649,2021-05-01T19.27.30.649,158.869,-103.902,-135.549,55.427
1619922450690,2021-05-01T19.27.30.690,158.910,-112.378,-150.183,82.683
1619922450730,2021-05-01T19.27.30.730,158.950,-92.683,-138.659,154.695
1619922450771,2021-05-01T19.27.30.771,158.991,-68.232,-134.878,227.012
1619922450810,2021-05-01T19.27.30.810,159.030,-27.866,-107.988,238.476
1619922450851,2021-05-01T19.27.30.851,159.071,27.866,-61.220,162.073
1619922450891,2021-05-01T19.27.30.891,159.111,45.366,-2.256,39.878
1619922450932,2021-05-01T19.27.30.932,159.152,41.768,54.146,-57.927
1619922450971,2021-05-01T19.27.30.971,159.191,51.829,117.256,-139.634
1619922451012,2021-05-01T19.27.31.012,159.232,54.329,147.988,-215.671
1619922451052,2021-05-01T19.27.31.052,159.272,56.280,124.939,-242.744
1619922451093,2021-05-01T19.27.31.093,159.313,53.537,100.915,-215.061
1619922451133,2021-05-01T19.27.31.133,159.353,43.476,72.195,-148.476
1619922451172,2021-05-01T19.27.31.172,159.392,25.915,50.854,-85.732
1619922451213,2021-05-01T19.27.31.213,159.433,9.939,35.366,-50.610
1619922451253,2021-05-01T19.27.31.253,159.473,4.695,20.915,-24.573
1619922451294,2021-05-01T19.27.31.294,159.514,3.110,14.329,-9.146
1619922451333,2021-05-01T19.27.31.333,159.553,3.293,10.366,-6.098
1619922451374,2021-05-01T19.27.31.374,159.594,2.195,6.951,-8.293
1619922451414,2021-05-01T19.27.31.414,159.634,2.195,3.049,-8.902
1619922451455,2021-05-01T19.27.31.455,159.675,3.476,-2.073,-6.707
1619922451494,2021-05-01T19.27.31.494,159.714,5.183,-2.683,-4.390
1619922451535,2021-05-01T19.27.31.535,159.755,3.720,-1.159,-2.866
1619922451575,2021-05-01T19.27.31.575,159.795,-0.183,0.061,-1.524
1619922451616,2021-05-01T19.27.31.616,159.836,-1.829,0.305,-0.366
1619922451655,2021-05-01T19.27.31.655,159.875,-0.671,-0.732,0.305
1619922451697,2021-05-01T19.27.31.697,159.917,-0.427,-0.122,1.280
1619922451736,2021-05-01T19.27.31.736,159.956,-1.220,2.195,1.829
1619922451777,2021-05-01T19.27.31.777,159.997,-1.159,3.780,1.768
1619922451817,2021-05-01T19.27.31.817,160.037,0.732,5.549,1.037
1619922451858,2021-05-01T19.27.31.858,160.078,2.500,6.768,-0.244
1619922451897,2021-05-01T19.27.31.897,160.117,2.439,9.085,-1.037
1619922451937,2021-05-01T19.27.31.937,160.157,1.646,11.402,-1.037
1619922451978,2021-05-01T19.27.31.978,160.198,0.427,11.220,-0.610
1619922452017,2021-05-01T19.27.32.017,160.237,-0.061,11.707,-1.159
1619922452058,2021-05-01T19.27.32.058,160.278,-4.268,17.683,-3.780
1619922452098,2021-05-01T19.27.32.098,160.318,-14.512,28.476,-6.341
1619922452139,2021-05-01T19.27.32.139,160.359,-24.695,37.622,-7.012
1619922452178,2021-05-01T19.27.32.178,160.398,-17.988,32.561,-9.390
1619922452219,2021-05-01T19.27.32.219,160.439,-3.293,19.024,-16.341
1619922452259,2021-05-01T19.27.32.259,160.479,3.049,11.098,-23.293
1619922452300,2021-05-01T19.27.32.300,160.520,0.915,10.305,-23.598
1619922452340,2021-05-01T19.27.32.340,160.560,-0.549,11.707,-19.512
1619922452381,2021-05-01T19.27.32.381,160.601,0.305,14.451,-18.780
1619922452420,2021-05-01T19.27.32.420,160.640,2.073,21.280,-27.866
1619922452461,2021-05-01T19.27.32.461,160.681,7.927,30.854,-44.390
1619922452501,2021-05-01T19.27.32.501,160.721,11.341,34.268,-51.037
1619922452540,2021-05-01T19.27.32.540,160.760,11.707,29.695,-38.049
1619922452581,2021-05-01T19.27.32.581,160.801,6.768,21.463,-18.537
1619922452621,2021-05-01T19.27.32.621,160.841,-0.671,8.841,-1.890
1619922452662,2021-05-01T19.27.32.662,160.882,-3.963,-3.232,13.476
1619922452701,2021-05-01T19.27.32.701,160.921,-2.439,-12.256,23.841
1619922452742,2021-05-01T19.27.32.742,160.962,-1.463,-16.951,26.707
1619922452782,2021-05-01T19.27.32.782,161.002,-0.671,-17.195,24.268
1619922452823,2021-05-01T19.27.32.823,161.043,0.366,-16.463,19.695
1619922452863,2021-05-01T19.27.32.863,161.083,0.854,-15.854,16.402
1619922452904,2021-05-01T19.27.32.904,161.124,0.671,-14.268,15.183
1619922452943,2021-05-01T19.27.32.943,161.163,0.732,-12.561,14.939
1619922452984,2021-05-01T19.27.32.984,161.204,1.646,-8.841,14.451
1619922453024,2021-05-01T19.27.33.024,161.244,-0.122,-2.805,12.561
1619922453065,2021-05-01T19.27.33.065,161.285,-6.341,2.561,10.671
1619922453104,2021-05-01T19.27.33.104,161.324,-10.000,4.756,9.024
1619922453145,2021-05-01T19.27.33.145,161.365,-12.134,7.439,6.829
1619922453185,2021-05-01T19.27.33.185,161.405,-12.805,8.415,5.244
1619922453226,2021-05-01T19.27.33.226,161.446,-9.512,4.207,3.598
1619922453265,2021-05-01T19.27.33.265,161.485,-7.378,-1.402,3.232
1619922453306,2021-05-01T19.27.33.306,161.526,-6.463,-5.671,4.573
1619922453346,2021-05-01T19.27.33.346,161.566,-5.305,-8.902,6.220
1619922453385,2021-05-01T19.27.33.385,161.605,-4.329,-10.244,7.744
1619922453426,2021-05-01T19.27.33.426,161.646,-4.817,-9.939,8.537
1619922453466,2021-05-01T19.27.33.466,161.686,-5.549,-8.902,7.927
1619922453507,2021-05-01T19.27.33.507,161.727,-5.427,-7.561,5.793
1619922453547,2021-05-01T19.27.33.547,161.767,-5.122,-6.037,2.683
1619922453588,2021-05-01T19.27.33.588,161.808,-4.268,-5.671,1.585
1619922453627,2021-05-01T19.27.33.627,161.847,-3.415,-5.305,3.537
1619922453668,2021-05-01T19.27.33.668,161.888,-4.756,-5.793,7.134
1619922453708,2021-05-01T19.27.33.708,161.928,-3.354,-6.037,9.207
1619922453749,2021-05-01T19.27.33.749,161.969,-0.061,-3.354,7.012
1619922453788,2021-05-01T19.27.33.788,162.008,0.427,1.463,1.890
1619922453829,2021-05-01T19.27.33.829,162.049,1.280,1.951,-2.988
1619922453869,2021-05-01T19.27.33.869,162.089,-0.305,-4.024,-4.146
1619922453910,2021-05-01T19.27.33.910,162.130,-4.573,-7.500,-1.098
1619922453949,2021-05-01T19.27.33.949,162.169,-3.720,-7.744,1.280
1619922453989,2021-05-01T19.27.33.989,162.209,-1.037,-8.171,1.341
1619922454030,2021-05-01T19.27.34.030,162.250,1.524,-8.415,0.366
1619922454070,2021-05-01T19.27.34.070,162.290,1.585,-7.256,0.061
1619922454111,2021-05-01T19.27.34.111,162.331,-0.793,-5.183,-1.098
1619922454150,2021-05-01T19.27.34.150,162.370,1.646,-4.695,-4.024
1619922454191,2021-05-01T19.27.34.191,162.411,2.622,-4.451,-3.841
1619922454231,2021-05-01T19.27.34.231,162.451,-1.159,-1.890,2.622
1619922454272,2021-05-01T19.27.34.272,162.492,-4.695,-1.341,9.268
1619922454311,2021-05-01T19.27.34.311,162.531,2.744,-4.634,13.354
1619922454352,2021-05-01T19.27.34.352,162.572,23.110,7.134,14.146
1619922454392,2021-05-01T19.27.34.392,162.612,62.561,67.622,-46.646
1619922454433,2021-05-01T19.27.34.433,162.653,95.305,154.878,-250.427
1619922454472,2021-05-01T19.27.34.472,162.692,78.354,245.610,-448.232
1619922454513,2021-05-01T19.27.34.513,162.733,74.695,277.683,-469.085
1619922454553,2021-05-01T19.27.34.553,162.773,66.951,201.280,-300.732
1619922454594,2021-05-01T19.27.34.594,162.814,19.390,89.817,-46.098
1619922454634,2021-05-01T19.27.34.634,162.854,4.573,2.683,80.427
1619922454675,2021-05-01T19.27.34.675,162.895,9.817,-15.671,53.963
1619922454714,2021-05-01T19.27.34.714,162.934,11.768,8.415,29.939
1619922454754,2021-05-01T19.27.34.754,162.974,13.537,21.037,36.890
1619922454795,2021-05-01T19.27.34.795,163.015,18.963,29.695,29.085
