epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619922321478,2021-05-01T19.25.21.478,29.457,0.184,0.718,-0.689
1619922321558,2021-05-01T19.25.21.558,29.537,0.174,0.732,-0.681
1619922321639,2021-05-01T19.25.21.639,29.618,0.224,0.703,-0.660
1619922321719,2021-05-01T19.25.21.719,29.698,0.667,0.435,-0.593
1619922321800,2021-05-01T19.25.21.800,29.779,0.145,0.162,-1.047
1619922321879,2021-05-01T19.25.21.879,29.858,-1.343,0.782,-1.174
1619922321960,2021-05-01T19.25.21.960,29.939,0.034,0.533,-0.797
1619922322040,2021-05-01T19.25.22.040,30.019,0.382,0.538,-0.726
1619922322121,2021-05-01T19.25.22.121,30.100,0.121,0.697,-0.756
1619922322201,2021-05-01T19.25.22.201,30.180,0.125,0.691,-0.714
1619922322282,2021-05-01T19.25.22.282,30.261,0.144,0.697,-0.704
1619922322363,2021-05-01T19.25.22.363,30.342,0.163,0.698,-0.712
1619922322443,2021-05-01T19.25.22.443,30.422,0.207,0.730,-0.685
1619922322524,2021-05-01T19.25.22.524,30.503,0.206,0.727,-0.661
1619922322604,2021-05-01T19.25.22.604,30.583,0.201,0.724,-0.659
1619922322685,2021-05-01T19.25.22.685,30.664,0.194,0.732,-0.670
1619922322765,2021-05-01T19.25.22.765,30.744,0.187,0.739,-0.673
1619922322846,2021-05-01T19.25.22.846,30.825,0.186,0.737,-0.664
1619922322926,2021-05-01T19.25.22.926,30.905,0.190,0.746,-0.655
1619922323007,2021-05-01T19.25.23.007,30.986,0.198,0.750,-0.644
1619922323088,2021-05-01T19.25.23.088,31.067,0.214,0.751,-0.641
1619922323168,2021-05-01T19.25.23.168,31.147,0.195,0.750,-0.646
1619922323247,2021-05-01T19.25.23.247,31.226,0.195,0.754,-0.639
1619922323328,2021-05-01T19.25.23.328,31.307,0.211,0.750,-0.635
1619922323408,2021-05-01T19.25.23.408,31.387,0.225,0.752,-0.642
1619922323489,2021-05-01T19.25.23.489,31.468,0.218,0.754,-0.635
1619922323570,2021-05-01T19.25.23.570,31.549,0.222,0.750,-0.627
1619922323650,2021-05-01T19.25.23.650,31.629,0.234,0.748,-0.628
1619922323731,2021-05-01T19.25.23.731,31.710,0.220,0.766,-0.634
1619922323811,2021-05-01T19.25.23.811,31.790,0.211,0.757,-0.623
1619922323892,2021-05-01T19.25.23.892,31.871,0.224,0.757,-0.620
1619922323972,2021-05-01T19.25.23.972,31.951,-0.057,0.776,-0.666
1619922324053,2021-05-01T19.25.24.053,32.032,-0.040,0.612,-0.839
1619922324134,2021-05-01T19.25.24.134,32.113,1.128,0.438,-0.614
1619922324214,2021-05-01T19.25.24.214,32.193,0.365,0.665,-0.616
1619922324295,2021-05-01T19.25.24.295,32.274,0.185,0.728,-0.658
1619922324375,2021-05-01T19.25.24.375,32.354,0.373,0.694,-0.620
1619922324456,2021-05-01T19.25.24.456,32.435,0.339,0.719,-0.635
1619922324535,2021-05-01T19.25.24.535,32.514,0.289,0.736,-0.632
1619922324615,2021-05-01T19.25.24.615,32.594,0.269,0.728,-0.619
1619922324696,2021-05-01T19.25.24.696,32.675,0.242,0.737,-0.628
1619922324777,2021-05-01T19.25.24.777,32.756,0.225,0.754,-0.639
1619922324857,2021-05-01T19.25.24.857,32.836,0.213,0.762,-0.640
1619922324938,2021-05-01T19.25.24.938,32.917,0.196,0.755,-0.632
1619922325018,2021-05-01T19.25.25.018,32.997,0.193,0.756,-0.632
1619922325099,2021-05-01T19.25.25.099,33.078,0.198,0.762,-0.634
1619922325179,2021-05-01T19.25.25.179,33.158,0.181,0.760,-0.632
1619922325260,2021-05-01T19.25.25.260,33.239,0.171,0.762,-0.639
1619922325341,2021-05-01T19.25.25.341,33.320,0.182,0.759,-0.646
1619922325421,2021-05-01T19.25.25.421,33.400,0.187,0.759,-0.644
1619922325502,2021-05-01T19.25.25.502,33.481,0.180,0.756,-0.639
1619922325582,2021-05-01T19.25.25.582,33.561,0.176,0.764,-0.639
1619922325663,2021-05-01T19.25.25.663,33.642,0.180,0.762,-0.634
1619922325743,2021-05-01T19.25.25.743,33.722,0.184,0.762,-0.633
1619922325824,2021-05-01T19.25.25.824,33.803,0.208,0.758,-0.633
1619922325903,2021-05-01T19.25.25.903,33.882,0.185,0.758,-0.639
1619922325984,2021-05-01T19.25.25.984,33.963,0.111,0.776,-0.646
1619922326064,2021-05-01T19.25.26.064,34.043,-0.029,0.774,-0.659
1619922326145,2021-05-01T19.25.26.145,34.124,0.027,0.739,-0.735
1619922326225,2021-05-01T19.25.26.225,34.204,0.561,0.580,-0.669
1619922326306,2021-05-01T19.25.26.306,34.285,0.509,0.641,-0.609
1619922326386,2021-05-01T19.25.26.386,34.365,0.399,0.707,-0.690
1619922326467,2021-05-01T19.25.26.467,34.446,0.316,0.603,-0.688
1619922326548,2021-05-01T19.25.26.548,34.527,0.114,0.660,-0.747
1619922326628,2021-05-01T19.25.26.628,34.607,0.107,0.714,-0.785
1619922326709,2021-05-01T19.25.26.709,34.688,0.107,0.696,-0.756
1619922326789,2021-05-01T19.25.26.789,34.768,0.101,0.682,-0.731
1619922326870,2021-05-01T19.25.26.870,34.849,0.128,0.685,-0.730
1619922326950,2021-05-01T19.25.26.950,34.929,0.141,0.698,-0.730
1619922327031,2021-05-01T19.25.27.031,35.010,0.147,0.703,-0.714
1619922327112,2021-05-01T19.25.27.112,35.091,0.160,0.711,-0.699
1619922327191,2021-05-01T19.25.27.191,35.170,0.159,0.714,-0.697
1619922327271,2021-05-01T19.25.27.271,35.250,0.158,0.728,-0.698
1619922327352,2021-05-01T19.25.27.352,35.331,0.160,0.724,-0.680
1619922327432,2021-05-01T19.25.27.432,35.411,0.170,0.729,-0.675
1619922327513,2021-05-01T19.25.27.513,35.492,0.170,0.736,-0.679
1619922327593,2021-05-01T19.25.27.593,35.572,0.159,0.746,-0.671
1619922327674,2021-05-01T19.25.27.674,35.653,0.159,0.735,-0.660
1619922327755,2021-05-01T19.25.27.755,35.734,0.174,0.736,-0.668
1619922327835,2021-05-01T19.25.27.835,35.814,0.174,0.741,-0.671
1619922327916,2021-05-01T19.25.27.916,35.895,0.164,0.746,-0.667
1619922327996,2021-05-01T19.25.27.996,35.975,0.166,0.749,-0.658
1619922328077,2021-05-01T19.25.28.077,36.056,0.177,0.737,-0.651
1619922328157,2021-05-01T19.25.28.157,36.136,0.177,0.745,-0.665
1619922328238,2021-05-01T19.25.28.238,36.217,0.179,0.751,-0.664
1619922328319,2021-05-01T19.25.28.319,36.298,0.199,0.747,-0.648
1619922328399,2021-05-01T19.25.28.399,36.378,0.444,0.666,-0.607
1619922328480,2021-05-01T19.25.28.480,36.459,0.596,0.325,-0.740
1619922328560,2021-05-01T19.25.28.560,36.539,-0.426,0.518,-1.056
1619922328639,2021-05-01T19.25.28.639,36.618,-0.384,0.801,-0.896
1619922328720,2021-05-01T19.25.28.720,36.699,-0.071,0.655,-0.784
1619922328801,2021-05-01T19.25.28.801,36.780,-0.031,0.634,-0.825
1619922328881,2021-05-01T19.25.28.881,36.860,0.010,0.669,-0.851
1619922328962,2021-05-01T19.25.28.962,36.941,0.071,0.626,-0.803
1619922329042,2021-05-01T19.25.29.042,37.021,0.199,0.592,-0.736
1619922329123,2021-05-01T19.25.29.123,37.102,0.292,0.633,-0.707
1619922329203,2021-05-01T19.25.29.203,37.182,0.467,0.564,-0.660
1619922329284,2021-05-01T19.25.29.284,37.263,0.495,0.354,-0.729
1619922329364,2021-05-01T19.25.29.364,37.343,-0.357,0.643,-1.039
1619922329445,2021-05-01T19.25.29.445,37.424,-0.774,0.767,-1.110
1619922329526,2021-05-01T19.25.29.526,37.505,0.333,0.278,-0.916
1619922329606,2021-05-01T19.25.29.606,37.585,0.587,0.454,-0.712
1619922329687,2021-05-01T19.25.29.687,37.666,0.177,0.665,-0.777
1619922329767,2021-05-01T19.25.29.767,37.746,0.191,0.633,-0.733
1619922329848,2021-05-01T19.25.29.848,37.827,0.231,0.618,-0.733
1619922329928,2021-05-01T19.25.29.928,37.907,0.234,0.659,-0.765
1619922330008,2021-05-01T19.25.30.008,37.987,0.246,0.673,-0.743
1619922330088,2021-05-01T19.25.30.088,38.067,0.248,0.650,-0.701
1619922330169,2021-05-01T19.25.30.169,38.148,0.252,0.671,-0.705
1619922330249,2021-05-01T19.25.30.249,38.228,0.270,0.692,-0.700
1619922330330,2021-05-01T19.25.30.330,38.309,0.247,0.707,-0.687
1619922330410,2021-05-01T19.25.30.410,38.389,0.229,0.703,-0.666
1619922330491,2021-05-01T19.25.30.491,38.470,0.255,0.713,-0.665
1619922330572,2021-05-01T19.25.30.572,38.551,0.266,0.715,-0.666
1619922330652,2021-05-01T19.25.30.652,38.631,0.264,0.710,-0.661
1619922330733,2021-05-01T19.25.30.733,38.712,0.264,0.711,-0.656
1619922330813,2021-05-01T19.25.30.813,38.792,0.304,0.687,-0.653
1619922330894,2021-05-01T19.25.30.894,38.873,0.649,0.380,-0.614
1619922330974,2021-05-01T19.25.30.974,38.953,0.037,0.261,-1.042
1619922331055,2021-05-01T19.25.31.055,39.034,-0.885,0.824,-1.101
1619922331135,2021-05-01T19.25.31.135,39.114,-0.126,0.612,-0.812
1619922331216,2021-05-01T19.25.31.216,39.195,0.210,0.506,-0.805
1619922331297,2021-05-01T19.25.31.297,39.276,0.154,0.652,-0.833
1619922331377,2021-05-01T19.25.31.377,39.356,0.125,0.634,-0.772
1619922331456,2021-05-01T19.25.31.456,39.435,0.167,0.601,-0.725
1619922331537,2021-05-01T19.25.31.537,39.516,0.178,0.657,-0.758
1619922331617,2021-05-01T19.25.31.617,39.596,0.188,0.673,-0.764
1619922331698,2021-05-01T19.25.31.698,39.677,0.195,0.673,-0.741
1619922331779,2021-05-01T19.25.31.779,39.758,0.191,0.647,-0.719
1619922331859,2021-05-01T19.25.31.859,39.838,0.196,0.673,-0.732
1619922331940,2021-05-01T19.25.31.940,39.919,0.183,0.692,-0.733
1619922332020,2021-05-01T19.25.32.020,39.999,0.182,0.688,-0.715
1619922332101,2021-05-01T19.25.32.101,40.080,0.188,0.691,-0.708
1619922332181,2021-05-01T19.25.32.181,40.160,0.192,0.696,-0.708
1619922332262,2021-05-01T19.25.32.262,40.241,0.198,0.708,-0.702
1619922332343,2021-05-01T19.25.32.343,40.322,0.194,0.710,-0.688
1619922332423,2021-05-01T19.25.32.423,40.402,0.194,0.717,-0.686
1619922332504,2021-05-01T19.25.32.504,40.483,0.200,0.713,-0.684
1619922332584,2021-05-01T19.25.32.584,40.563,0.199,0.715,-0.685
1619922332665,2021-05-01T19.25.32.665,40.644,0.198,0.715,-0.686
1619922332745,2021-05-01T19.25.32.745,40.724,0.208,0.708,-0.683
1619922332824,2021-05-01T19.25.32.824,40.803,0.290,0.654,-0.665
1619922332905,2021-05-01T19.25.32.905,40.884,0.261,0.667,-0.706
1619922332986,2021-05-01T19.25.32.986,40.965,0.385,0.507,-0.742
1619922333066,2021-05-01T19.25.33.066,41.045,-0.084,0.362,-0.936
1619922333147,2021-05-01T19.25.33.147,41.126,-0.714,0.748,-0.980
1619922333227,2021-05-01T19.25.33.227,41.206,0.014,0.622,-0.845
1619922333308,2021-05-01T19.25.33.308,41.287,0.090,0.556,-0.833
1619922333388,2021-05-01T19.25.33.388,41.367,-0.079,0.613,-0.831
1619922333469,2021-05-01T19.25.33.469,41.448,0.005,0.604,-0.806
1619922333550,2021-05-01T19.25.33.550,41.529,0.059,0.607,-0.803
1619922333630,2021-05-01T19.25.33.630,41.609,0.068,0.634,-0.817
1619922333711,2021-05-01T19.25.33.711,41.690,0.069,0.611,-0.801
1619922333791,2021-05-01T19.25.33.791,41.770,0.072,0.620,-0.799
1619922333872,2021-05-01T19.25.33.872,41.851,0.052,0.646,-0.812
1619922333952,2021-05-01T19.25.33.952,41.931,0.047,0.643,-0.806
1619922334033,2021-05-01T19.25.34.033,42.012,0.099,0.620,-0.782
1619922334114,2021-05-01T19.25.34.114,42.093,0.161,0.611,-0.768
1619922334193,2021-05-01T19.25.34.193,42.172,0.185,0.633,-0.776
1619922334273,2021-05-01T19.25.34.273,42.252,0.130,0.657,-0.788
1619922334354,2021-05-01T19.25.34.354,42.333,0.101,0.646,-0.774
1619922334434,2021-05-01T19.25.34.434,42.413,0.110,0.646,-0.768
1619922334515,2021-05-01T19.25.34.515,42.494,0.123,0.665,-0.774
1619922334595,2021-05-01T19.25.34.595,42.574,0.121,0.663,-0.765
1619922334676,2021-05-01T19.25.34.676,42.655,0.120,0.662,-0.757
1619922334757,2021-05-01T19.25.34.757,42.736,0.111,0.662,-0.758
1619922334837,2021-05-01T19.25.34.837,42.816,0.110,0.656,-0.770
1619922334918,2021-05-01T19.25.34.918,42.897,0.108,0.646,-0.769
1619922334998,2021-05-01T19.25.34.998,42.977,0.104,0.648,-0.779
1619922335079,2021-05-01T19.25.35.079,43.058,0.095,0.657,-0.794
1619922335159,2021-05-01T19.25.35.159,43.138,0.083,0.639,-0.793
1619922335240,2021-05-01T19.25.35.240,43.219,0.086,0.636,-0.792
1619922335321,2021-05-01T19.25.35.321,43.300,0.093,0.645,-0.793
1619922335400,2021-05-01T19.25.35.400,43.379,0.085,0.645,-0.794
1619922335480,2021-05-01T19.25.35.480,43.459,0.083,0.629,-0.789
1619922335561,2021-05-01T19.25.35.561,43.540,0.089,0.643,-0.786
1619922335641,2021-05-01T19.25.35.641,43.620,0.093,0.644,-0.784
1619922335722,2021-05-01T19.25.35.722,43.701,0.096,0.646,-0.787
1619922335802,2021-05-01T19.25.35.802,43.781,0.090,0.641,-0.786
1619922335883,2021-05-01T19.25.35.883,43.862,0.071,0.582,-0.770
1619922335964,2021-05-01T19.25.35.964,43.943,0.019,0.325,-0.649
1619922336044,2021-05-01T19.25.36.044,44.023,0.183,0.674,-0.956
1619922336125,2021-05-01T19.25.36.125,44.104,0.276,0.576,-1.225
1619922336205,2021-05-01T19.25.36.205,44.184,0.200,0.248,-0.966
1619922336286,2021-05-01T19.25.36.286,44.265,0.158,0.351,-0.873
1619922336366,2021-05-01T19.25.36.366,44.345,0.138,0.414,-0.890
1619922336447,2021-05-01T19.25.36.447,44.426,0.126,0.420,-0.900
1619922336528,2021-05-01T19.25.36.528,44.507,0.147,0.513,-0.899
1619922336607,2021-05-01T19.25.36.607,44.586,0.148,0.471,-0.853
1619922336687,2021-05-01T19.25.36.687,44.666,0.138,0.486,-0.851
1619922336768,2021-05-01T19.25.36.768,44.747,0.142,0.527,-0.879
1619922336848,2021-05-01T19.25.36.848,44.827,0.148,0.533,-0.872
1619922336929,2021-05-01T19.25.36.929,44.908,0.148,0.531,-0.848
1619922337009,2021-05-01T19.25.37.009,44.988,0.141,0.540,-0.846
1619922337090,2021-05-01T19.25.37.090,45.069,0.143,0.561,-0.853
1619922337171,2021-05-01T19.25.37.171,45.150,0.147,0.554,-0.831
1619922337251,2021-05-01T19.25.37.251,45.230,0.146,0.566,-0.818
1619922337332,2021-05-01T19.25.37.332,45.311,0.142,0.582,-0.824
1619922337412,2021-05-01T19.25.37.412,45.391,0.137,0.581,-0.821
1619922337493,2021-05-01T19.25.37.493,45.472,0.140,0.583,-0.813
1619922337573,2021-05-01T19.25.37.573,45.552,0.139,0.585,-0.811
1619922337654,2021-05-01T19.25.37.654,45.633,0.138,0.590,-0.816
1619922337735,2021-05-01T19.25.37.735,45.714,0.139,0.603,-0.818
1619922337814,2021-05-01T19.25.37.814,45.793,0.019,0.214,-0.638
1619922337894,2021-05-01T19.25.37.894,45.873,0.157,0.575,-0.998
1619922337975,2021-05-01T19.25.37.975,45.954,0.211,0.435,-1.327
1619922338055,2021-05-01T19.25.38.055,46.034,0.148,0.141,-0.992
1619922338136,2021-05-01T19.25.38.136,46.115,0.147,0.269,-0.903
1619922338217,2021-05-01T19.25.38.217,46.196,0.134,0.337,-0.966
1619922338297,2021-05-01T19.25.38.297,46.276,0.135,0.321,-0.976
1619922338378,2021-05-01T19.25.38.378,46.357,0.153,0.351,-0.944
1619922338458,2021-05-01T19.25.38.458,46.437,0.151,0.374,-0.911
1619922338539,2021-05-01T19.25.38.539,46.518,0.153,0.447,-0.913
1619922338619,2021-05-01T19.25.38.619,46.598,0.149,0.484,-0.888
1619922338700,2021-05-01T19.25.38.700,46.679,0.158,0.528,-0.846
1619922338780,2021-05-01T19.25.38.780,46.759,0.163,0.563,-0.814
1619922338861,2021-05-01T19.25.38.861,46.840,0.159,0.594,-0.794
1619922338940,2021-05-01T19.25.38.940,46.919,0.165,0.635,-0.780
1619922339021,2021-05-01T19.25.39.021,47.000,0.167,0.642,-0.752
1619922339101,2021-05-01T19.25.39.101,47.080,0.157,0.663,-0.741
1619922339182,2021-05-01T19.25.39.182,47.161,0.152,0.675,-0.742
1619922339262,2021-05-01T19.25.39.262,47.241,0.159,0.675,-0.742
1619922339343,2021-05-01T19.25.39.343,47.322,0.152,0.678,-0.737
1619922339424,2021-05-01T19.25.39.424,47.403,0.148,0.687,-0.737
1619922339504,2021-05-01T19.25.39.504,47.483,0.162,0.682,-0.735
1619922339585,2021-05-01T19.25.39.585,47.564,0.167,0.683,-0.733
1619922339665,2021-05-01T19.25.39.665,47.644,0.159,0.688,-0.727
1619922339746,2021-05-01T19.25.39.746,47.725,0.159,0.687,-0.721
1619922339826,2021-05-01T19.25.39.826,47.805,0.164,0.694,-0.725
1619922339907,2021-05-01T19.25.39.907,47.886,0.159,0.705,-0.724
1619922339988,2021-05-01T19.25.39.988,47.967,0.167,0.679,-0.707
1619922340067,2021-05-01T19.25.40.067,48.046,0.168,0.697,-0.712
1619922340147,2021-05-01T19.25.40.147,48.126,0.171,0.771,-0.754
1619922340228,2021-05-01T19.25.40.228,48.207,0.220,0.862,-0.829
1619922340308,2021-05-01T19.25.40.308,48.287,0.114,0.569,-0.439
1619922340389,2021-05-01T19.25.40.389,48.368,0.181,0.808,-0.316
1619922340469,2021-05-01T19.25.40.469,48.448,0.266,0.925,-0.569
1619922340550,2021-05-01T19.25.40.550,48.529,0.261,0.828,-0.578
1619922340631,2021-05-01T19.25.40.631,48.610,0.216,0.777,-0.521
1619922340711,2021-05-01T19.25.40.711,48.690,0.188,0.715,-0.547
1619922340792,2021-05-01T19.25.40.792,48.771,0.215,0.768,-0.663
1619922340872,2021-05-01T19.25.40.872,48.851,0.185,0.794,-0.741
1619922340953,2021-05-01T19.25.40.953,48.932,0.151,0.687,-0.715
1619922341033,2021-05-01T19.25.41.033,49.012,0.155,0.657,-0.723
1619922341114,2021-05-01T19.25.41.114,49.093,0.166,0.661,-0.763
1619922341193,2021-05-01T19.25.41.193,49.172,0.166,0.655,-0.779
1619922341274,2021-05-01T19.25.41.274,49.253,0.148,0.637,-0.779
1619922341354,2021-05-01T19.25.41.354,49.333,0.134,0.629,-0.791
1619922341435,2021-05-01T19.25.41.435,49.414,0.133,0.623,-0.797
1619922341515,2021-05-01T19.25.41.515,49.494,0.134,0.621,-0.794
1619922341596,2021-05-01T19.25.41.596,49.575,0.133,0.628,-0.794
1619922341676,2021-05-01T19.25.41.676,49.655,0.126,0.626,-0.793
1619922341757,2021-05-01T19.25.41.757,49.736,0.122,0.626,-0.792
1619922341838,2021-05-01T19.25.41.838,49.817,0.124,0.629,-0.792
1619922341918,2021-05-01T19.25.41.918,49.897,0.130,0.637,-0.795
1619922341999,2021-05-01T19.25.41.999,49.978,0.127,0.633,-0.786
1619922342079,2021-05-01T19.25.42.079,50.058,0.118,0.634,-0.777
1619922342160,2021-05-01T19.25.42.160,50.139,0.122,0.642,-0.779
1619922342240,2021-05-01T19.25.42.240,50.219,0.125,0.644,-0.782
1619922342321,2021-05-01T19.25.42.321,50.300,0.125,0.642,-0.781
1619922342402,2021-05-01T19.25.42.402,50.381,0.123,0.641,-0.780
1619922342481,2021-05-01T19.25.42.481,50.460,0.125,0.644,-0.777
1619922342561,2021-05-01T19.25.42.561,50.540,0.129,0.649,-0.777
1619922342642,2021-05-01T19.25.42.642,50.621,0.129,0.651,-0.772
1619922342722,2021-05-01T19.25.42.722,50.701,0.126,0.651,-0.769
1619922342803,2021-05-01T19.25.42.803,50.782,0.130,0.653,-0.771
1619922342884,2021-05-01T19.25.42.884,50.863,0.131,0.660,-0.772
1619922342964,2021-05-01T19.25.42.964,50.943,0.122,0.738,-0.793
1619922343045,2021-05-01T19.25.43.045,51.024,0.146,0.867,-0.890
1619922343125,2021-05-01T19.25.43.125,51.104,0.126,0.625,-0.551
1619922343206,2021-05-01T19.25.43.206,51.185,0.172,0.655,-0.221
1619922343286,2021-05-01T19.25.43.286,51.265,0.242,0.913,-0.508
1619922343367,2021-05-01T19.25.43.367,51.346,0.246,0.848,-0.631
1619922343447,2021-05-01T19.25.43.447,51.426,0.219,0.776,-0.583
1619922343528,2021-05-01T19.25.43.528,51.507,0.188,0.736,-0.586
1619922343609,2021-05-01T19.25.43.609,51.588,0.200,0.768,-0.660
1619922343689,2021-05-01T19.25.43.689,51.668,0.206,0.768,-0.682
1619922343770,2021-05-01T19.25.43.770,51.749,0.186,0.707,-0.669
1619922343849,2021-05-01T19.25.43.849,51.828,0.164,0.684,-0.695
1619922343929,2021-05-01T19.25.43.929,51.908,0.179,0.729,-0.739
1619922344010,2021-05-01T19.25.44.010,51.989,0.180,0.719,-0.726
1619922344091,2021-05-01T19.25.44.091,52.070,0.174,0.678,-0.695
1619922344171,2021-05-01T19.25.44.171,52.150,0.171,0.699,-0.710
1619922344252,2021-05-01T19.25.44.252,52.231,0.169,0.733,-0.725
1619922344332,2021-05-01T19.25.44.332,52.311,0.157,0.685,-0.689
1619922344413,2021-05-01T19.25.44.413,52.392,0.153,0.687,-0.678
1619922344493,2021-05-01T19.25.44.493,52.472,0.143,0.721,-0.725
1619922344574,2021-05-01T19.25.44.574,52.553,0.143,0.717,-0.742
1619922344655,2021-05-01T19.25.44.655,52.634,0.154,0.704,-0.721
1619922344735,2021-05-01T19.25.44.735,52.714,0.160,0.703,-0.702
1619922344816,2021-05-01T19.25.44.816,52.795,0.144,0.709,-0.702
1619922344896,2021-05-01T19.25.44.896,52.875,-0.446,0.693,-0.795
1619922344977,2021-05-01T19.25.44.977,52.956,0.225,0.219,-1.014
1619922345057,2021-05-01T19.25.45.057,53.036,1.131,0.343,-0.775
1619922345138,2021-05-01T19.25.45.138,53.117,0.301,0.594,-0.765
1619922345217,2021-05-01T19.25.45.217,53.196,0.173,0.568,-0.800
1619922345298,2021-05-01T19.25.45.298,53.277,0.328,0.528,-0.792
1619922345378,2021-05-01T19.25.45.378,53.357,0.305,0.572,-0.818
1619922345459,2021-05-01T19.25.45.459,53.438,0.264,0.572,-0.809
1619922345539,2021-05-01T19.25.45.539,53.518,0.231,0.563,-0.791
1619922345620,2021-05-01T19.25.45.620,53.599,0.210,0.570,-0.793
1619922345700,2021-05-01T19.25.45.700,53.679,0.187,0.599,-0.804
1619922345781,2021-05-01T19.25.45.781,53.760,0.161,0.616,-0.801
1619922345862,2021-05-01T19.25.45.862,53.841,0.166,0.624,-0.788
1619922345942,2021-05-01T19.25.45.942,53.921,0.153,0.623,-0.784
1619922346023,2021-05-01T19.25.46.023,54.002,0.120,0.629,-0.780
1619922346103,2021-05-01T19.25.46.103,54.082,0.100,0.648,-0.778
1619922346184,2021-05-01T19.25.46.184,54.163,0.103,0.663,-0.776
1619922346264,2021-05-01T19.25.46.264,54.243,0.108,0.661,-0.768
1619922346345,2021-05-01T19.25.46.345,54.324,0.109,0.661,-0.763
1619922346426,2021-05-01T19.25.46.426,54.405,0.109,0.664,-0.762
1619922346506,2021-05-01T19.25.46.506,54.485,0.109,0.662,-0.762
1619922346585,2021-05-01T19.25.46.585,54.564,0.109,0.667,-0.762
1619922346666,2021-05-01T19.25.46.666,54.645,0.089,0.681,-0.763
1619922346746,2021-05-01T19.25.46.746,54.725,-0.277,0.692,-0.788
1619922346827,2021-05-01T19.25.46.827,54.806,-0.187,0.395,-0.942
1619922346907,2021-05-01T19.25.46.907,54.886,1.108,0.242,-0.831
1619922346988,2021-05-01T19.25.46.988,54.967,0.836,0.444,-0.750
1619922347069,2021-05-01T19.25.47.069,55.048,-0.009,0.486,-0.874
1619922347149,2021-05-01T19.25.47.149,55.128,-0.033,0.661,-0.829
1619922347230,2021-05-01T19.25.47.230,55.209,0.108,0.635,-0.764
1619922347310,2021-05-01T19.25.47.310,55.289,0.120,0.664,-0.765
1619922347391,2021-05-01T19.25.47.391,55.370,0.130,0.674,-0.757
1619922347471,2021-05-01T19.25.47.471,55.450,0.145,0.662,-0.747
1619922347552,2021-05-01T19.25.47.552,55.531,0.158,0.659,-0.744
1619922347633,2021-05-01T19.25.47.633,55.612,0.159,0.671,-0.746
1619922347713,2021-05-01T19.25.47.713,55.692,0.146,0.690,-0.745
1619922347794,2021-05-01T19.25.47.794,55.773,0.136,0.660,-0.730
1619922347874,2021-05-01T19.25.47.874,55.853,0.154,0.680,-0.747
1619922347953,2021-05-01T19.25.47.953,55.932,0.129,0.725,-0.746
1619922348034,2021-05-01T19.25.48.034,56.013,0.103,0.711,-0.718
1619922348114,2021-05-01T19.25.48.114,56.093,0.099,0.711,-0.702
1619922348195,2021-05-01T19.25.48.195,56.174,0.090,0.709,-0.695
1619922348276,2021-05-01T19.25.48.276,56.255,0.084,0.719,-0.702
1619922348356,2021-05-01T19.25.48.356,56.335,0.085,0.747,-0.713
1619922348437,2021-05-01T19.25.48.437,56.416,0.091,0.737,-0.699
1619922348517,2021-05-01T19.25.48.517,56.496,0.095,0.730,-0.686
